DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;PERIODO_AGRICOLA;CULTIVO;SUPERFICIE_VERDE;SIEMBRA;COSECHA;RENDIMIENTO;PRODUCCION;PRECIO_CHACRA;SUPERFICIE_PERDIDA;VALOR_PRODUCCION;FECHA_CORTE
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2018;AVENA FORRAJERA;681.7;795;278;10000;2780;0.2;517;556;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2018;CAÑAHUA O CANIHUA;42.5;50;50;400;20;4;NULL;80;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2018;PAPA (agrupa mejoradas y nativas);73.5833333333333;99;99;8000;792;1.255;NULL;993.96;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2018;QUINUA;34.6666666666667;42;42;600;25.2;3.238;NULL;81.5976;20230810
CUSCO;ESPINAR;ALTO PICHIGUA;080808;2018;RYE GRASS;156;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2018;AVENA FORRAJERA;3304.5;3740;NULL;15000;7350;0.2;2435;1470;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2018;CAÑAHUA O CANIHUA;173.833333333333;186;186;400;74.4;5;NULL;372;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2018;PAPA (agrupa mejoradas y nativas);358.615384615385;510;440;7000;3080;1.373;NULL;4228.84;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2018;QUINUA;178.166666666667;212;212;500;106;3.387;NULL;359.022;20230810
CUSCO;ESPINAR;COPORAQUE;080803;2018;RYE GRASS;198.941176470588;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;ESPINAR;080801;2018;AVENA FORRAJERA;2636.7;3250;1138;15000;17070;0.2;2112;3414;20230810
CUSCO;ESPINAR;ESPINAR;080801;2018;CAÑAHUA O CANIHUA;143.333333333333;195;195;400;78;5;NULL;390;20230810
CUSCO;ESPINAR;ESPINAR;080801;2018;PAPA (agrupa mejoradas y nativas);347.5;408;408;8000;3264;1.39;NULL;4536.96;20230810
CUSCO;ESPINAR;ESPINAR;080801;2018;QUINUA;54;63;63;500;31.5;3.476;NULL;109.494;20230810
CUSCO;ESPINAR;ESPINAR;080801;2018;RYE GRASS;628;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;OCORURO;080804;2018;AVENA FORRAJERA;307.2;350;123;12000;1476;0.2;227;295.2;20230810
CUSCO;ESPINAR;OCORURO;080804;2018;CAÑAHUA O CANIHUA;40.4166666666667;46;46;400;18.4;4;NULL;73.6;20230810
CUSCO;ESPINAR;OCORURO;080804;2018;PAPA (agrupa mejoradas y nativas);69.0909090909091;88;88;7000;616;1.3;NULL;800.8;20230810
CUSCO;ESPINAR;OCORURO;080804;2018;QUINUA;28.9090909090909;33;33;500;16.5;2.5;NULL;41.25;20230810
CUSCO;ESPINAR;OCORURO;080804;2018;RYE GRASS;571.176470588235;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;PALLPATA;080805;2018;AVENA FORRAJERA;620.9;850;565;18000;10170;0.2;285;2034;20230810
CUSCO;ESPINAR;PALLPATA;080805;2018;CAÑAHUA O CANIHUA;252.846153846154;424;424;400;169.6;5;NULL;848;20230810
CUSCO;ESPINAR;PALLPATA;080805;2018;PAPA (agrupa mejoradas y nativas);134.833333333333;170;170;8000;1360;1.36;NULL;1849.6;20230810
CUSCO;ESPINAR;PALLPATA;080805;2018;QUINUA;141.25;204;204;500;102;3.706;NULL;378.012;20230810
CUSCO;ESPINAR;PALLPATA;080805;2018;RYE GRASS;263.588235294118;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2018;AVENA FORRAJERA;620.2;760;311;14000;4354;0.2;449;870.8;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2018;CAÑAHUA O CANIHUA;107.416666666667;130;130;400;52;4;NULL;208;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2018;PAPA (agrupa mejoradas y nativas);253.636363636364;273;273;7000;1911;1.2;NULL;2293.2;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2018;QUINUA;60.4166666666667;72;72;500;36;3.167;NULL;114.012;20230810
CUSCO;ESPINAR;PICHIGUA;080806;2018;RYE GRASS;118.470588235294;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2018;AVENA FORRAJERA;222.2;293;79;16000;1264;0.2;214;252.8;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2018;CAÑAHUA O CANIHUA;23.5384615384615;28;28;500;14;4;NULL;56;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2018;PAPA (agrupa mejoradas y nativas);125.833333333333;148;148;8000;1184;1.2;NULL;1420.8;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2018;QUINUA;21.5833333333333;25;25;500;12.5;3;NULL;37.5;20230810
CUSCO;ESPINAR;SUYKUTAMBO;080807;2018;RYE GRASS;62;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;ACHIOTE;5811.17647058824;NULL;5600;304.65;1706.04;6.232;NULL;10632.04128;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;ARRACACHA;23.625;27;27;7592.592;205;0.83;NULL;170.15;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;ARROZ;662.307692307692;900;900;1900;1710;0.45;NULL;769.5;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;CACAO;14964.6470588235;59;13757;487.101;6701.05;6.016;NULL;40313.5168;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;CAFETO;28610.1176470588;92;28536;466.213;13303.87;4.793;NULL;63765.44891;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;CAMOTE;24.6;31;31;7258.064;225;1.009;NULL;227.025;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;CAÑA DE AZUCAR (PARA ALCOHOL);10;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;CHIRIMOYO;26;NULL;26;7192.307;187;2.13;NULL;398.31;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;FRIJOL DE PALO GRANO SECO (01);2180;NULL;NULL;NULL;1920;2.5;NULL;4800;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;FRIJOL GRANO SECO;299.166666666667;98;98;1820.408;178.4;3.685;NULL;657.404;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;GRANADILLA;8;NULL;NULL;NULL;59;1.285;NULL;75.815;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;LIMA;136;NULL;108;10239.583;1105.875;0.651;NULL;719.924625;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;LIMON SUTIL;82;NULL;82;8119.719;665.817;1.162;NULL;773.679354;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;MAIZ AMARILLO DURO;872.916666666667;940;940;1780.851;1674;1.109;NULL;1856.466;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;MAIZ AMILACEO;4.57142857142857;6;6;2850;17.1;1.307;NULL;22.3497;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;MANDARIN0;94;NULL;94;8574.468;806;0.75;NULL;604.5;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;MANGO;44;NULL;44;3000;132;0.898;NULL;118.536;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;MANI  PARA FRUTA;27.125;31;31;1870.967;58;4.747;NULL;275.326;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;NARANJO;1026;NULL;1026;10797.076;11077.8;0.575;NULL;6369.735;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PALILLO O CURCUMA;141;NULL;141;290;40.89;2.339;NULL;95.64171;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PALTO;121.411764705882;17;125;7739.52;967.44;1.076;NULL;1040.96544;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PAPAYA;405;NULL;405;3790.493;1535.15;0.997;NULL;1530.54455;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PEPINO (SOLANUM MURICATUM);15;18;18;8166.666;147;0.749;NULL;110.103;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PIÑA;143.5;NULL;143.5;9379.651;1345.98;0.923;NULL;1242.33954;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);1890.82352941176;15;1894;8954.002;16958.88;0.626;NULL;10616.25888;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;ROCOTO SEMIPERMANENTE;6.88235294117647;1;7;3428.571;24;2.597;NULL;62.328;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;SANDIA;5.25;6;6;13166.666;79;1.108;NULL;87.532;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;SOYA;32.5714285714286;38;38;1815.789;69;1.5;NULL;103.5;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;TOMATE;2.16666666666667;2;2;14500;29;1.009;NULL;29.261;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;UNCUCHA;183.615384615385;235;235;8500;1997.5;0.98;NULL;1957.55;20230810
CUSCO;LA CONVENCIÓN;ECHARATE;080902;2018;YUCA;2138.23529411765;2530;2505;7504.99;18800;0.966;1055;18160.8;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;ACHIOTE;17;NULL;17;296.47;5.04;6.233;NULL;31.41432;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;ARRACACHA;5.125;6;6;7166.666;43;0.823;NULL;35.389;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;CAFETO;2227.64705882353;3;2227;394.256;878.01;5.469;NULL;4801.83669;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;FRIJOL DE PALO GRANO SECO;4;NULL;4;1512.5;6.05;2.5;NULL;15.125;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;FRIJOL GRANO SECO;8.3;10;10;1682;16.82;3.819;NULL;64.23558;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;GRANADILLA;76;NULL;76;7923.026;602.15;0.864;NULL;520.2576;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;MAIZ AMARILLO DURO;20.4;28;28;1773.928;49.67;1.097;NULL;54.48799;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;MAIZ AMILACEO;13.8333333333333;14;14;1980;27.72;1.389;NULL;38.50308;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;MANDARIN0;11;NULL;11;7545.454;83;0.684;NULL;56.772;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;MANGO;23;NULL;23;2130.434;49;0.739;NULL;36.211;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;NARANJO;55;NULL;55;8298.709;456.429;0.572;NULL;261.077388;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;PALTO;35.1176470588235;4;32;8692.187;278.15;1.078;NULL;299.8457;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;PAPA (agrupa mejoradas y nativas);6.57142857142857;7;7;6525.714;45.68;0.541;NULL;24.71288;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;PAPAYA;8;NULL;8;6250;50;1.002;NULL;50.1;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;PIÑA;23;NULL;23;8456.521;194.5;0.907;NULL;176.4115;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);107;2;108;7953.148;858.94;0.629;NULL;540.27326;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;ROCOTO SEMIPERMANENTE;29.9411764705882;1;NULL;NULL;117;3.044;NULL;356.148;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;SOYA;3.55555555555556;4;4;1750;7;1.68;NULL;11.76;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;TE;1897.64705882353;NULL;1600;260.131;416.21;0.72;NULL;299.6712;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;UNCUCHA;5.75;8;4;8500;34;0.97;NULL;32.98;20230810
CUSCO;LA CONVENCIÓN;HUAYOPATA;080903;2018;YUCA;40.6470588235294;28;25;7938;198.45;0.981;NULL;194.67945;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;ACHIOTE;38;NULL;38;296.578;11.27;6.233;NULL;70.24591;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;ARRACACHA;1.75;2;2;7250;14.5;0.83;NULL;12.035;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;CACAO;57;NULL;57;355.052;20.238;5.577;NULL;112.867326;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;CAFETO;2004.05882352941;NULL;1899;429.836;816.26;4.774;NULL;3896.82524;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;CAMOTE;1.9375;2;1;7200;7.2;1.05;NULL;7.56;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;FRIJOL DE PALO GRANO SECO;3;NULL;3;1766.666;5.3;2.109;NULL;11.1777;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;FRIJOL GRANO SECO;5.77777777777778;6;6;1658.333;9.95;3.82;NULL;38.009;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;GRANADILLA;18;NULL;18;7611.111;137;0.865;NULL;118.505;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;LIMA;7;NULL;7;7571.428;53;0.578;NULL;30.634;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;LIMON SUTIL;9;NULL;9;6444.444;58;0.991;NULL;57.478;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;MAIZ AMARILLO DURO;8.375;10;10;1660;16.6;1.074;NULL;17.8284;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;MANDARIN0;17;NULL;17;7264.705;123.5;0.663;NULL;81.8805;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;MANGO;60;NULL;60;4076.666;244.6;0.933;NULL;228.2118;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;NARANJO;83;NULL;83;7304.819;606.3;0.57;NULL;345.591;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PALILLO O CURCUMA;10;NULL;10;277.8;2.778;2.39;NULL;6.63942;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PALTO;5;NULL;5;8000;40;1.072;NULL;42.88;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PAPAYA;9.5;NULL;9.5;2947.368;28;1.003;NULL;28.084;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PEPINO (SOLANUM MURICATUM);1.46666666666667;2;1;7250;7.25;0.76;NULL;5.51;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PIÑA;5.5;NULL;5.5;7272.727;40;0.984;NULL;39.36;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);35;NULL;35;8085.714;283;0.621;NULL;175.743;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;ROCOTO SEMIPERMANENTE;2;NULL;2;3335;6.67;2.8;NULL;18.676;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;SOYA;2;2;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;UNCUCHA;2.26666666666667;3;2;8300;16.6;0.98;NULL;16.268;20230810
CUSCO;LA CONVENCIÓN;MARANURA;080904;2018;YUCA;10.6176470588235;9;7;7271.428;50.9;0.976;NULL;49.6784;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;ACHIOTE;185;NULL;185;297.027;54.95;6.235;NULL;342.61325;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;ARRACACHA;5.75;7;7;7571.428;53;0.897;NULL;47.541;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;CACAO;102.411764705882;3;100;313.3;31.33;5.788;NULL;181.33804;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;CAFETO;4983.23529411765;4;4984;410.118;2044.03;4.776;NULL;9762.28728;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;CAMOTE;2.45454545454545;2;2;7375;14.75;0.989;NULL;14.58775;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;FRIJOL DE PALO GRANO SECO (01);29;NULL;NULL;NULL;50.3;2.694;NULL;135.5082;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;FRIJOL GRANO SECO;16.4;20;20;1695;33.9;3.549;NULL;120.3111;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;GRANADILLA;6;NULL;6;8000;48;0.863;NULL;41.424;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;LIMA;6;NULL;6;8166.666;49;0.545;NULL;26.705;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;LIMON SUTIL;8;NULL;8;7875;63;1.063;NULL;66.969;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;MAIZ AMARILLO DURO;32.1;40;40;1730;69.2;1.078;NULL;74.5976;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;MAIZ AMILACEO;22.5384615384615;30;30;1921.666;57.65;1.369;NULL;78.92285;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;MANDARIN0;9;NULL;9;8000;72;0.693;NULL;49.896;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;MANGO;6;NULL;6;3000;18;0.74;NULL;13.32;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;MANI  PARA FRUTA;5.25;6;6;1750;10.5;4.083;NULL;42.8715;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;NARANJO;121;NULL;121;8080.545;977.746;0.571;NULL;558.292966;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;PALILLO O CURCUMA;20;NULL;17;297;5.049;2.305;NULL;11.637945;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;PALTO;64.5882352941177;2;65;7213.384;468.87;1.033;NULL;484.34271;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;PAPA (agrupa mejoradas y nativas);11.6923076923077;15;15;6600;99;0.597;NULL;59.103;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;PAPAYA;54;NULL;54;3379.629;182.5;1.007;NULL;183.7775;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;PIÑA;6;NULL;6;6666.666;40;0.842;NULL;33.68;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;ROCOTO SEMIPERMANENTE;12.8823529411765;2;13;3596.153;46.75;2.804;NULL;131.087;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;SOYA;3.88888888888889;5;5;1666;8.33;1.656;NULL;13.79448;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;UNCUCHA;5.23076923076923;7;7;3800;26.6;0.98;NULL;26.068;20230810
CUSCO;LA CONVENCIÓN;OCOBAMBA;080905;2018;YUCA;77.5882352941177;58;95;4896.21;465.14;0.974;NULL;453.04636;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;ACHIOTE;184.294117647059;NULL;184;296.983;54.645;6.234;NULL;340.65693;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;ARRACACHA;6.5;8;8;7625;61;0.84;NULL;51.24;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;CACAO;1473.58823529412;8;1475;362.779;535.1;5.786;NULL;3096.0886;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;CAFETO;4301.52941176471;13;4300;399.534;1718;4.793;NULL;8234.374;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;CAMOTE;6.16666666666667;7;7;7285.714;51;0.982;NULL;50.082;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;CHIRIMOYO;21;NULL;21;8238.095;173;2.136;NULL;369.528;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;FRIJOL DE PALO GRANO SECO;33;NULL;33;7000;66;2.5;NULL;165;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;FRIJOL GRANO SECO;55;65;65;1735.384;112.8;3.583;NULL;404.1624;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;LIMON SUTIL;24;NULL;24;8166.666;196;1.046;NULL;205.016;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;MAIZ AMARILLO DURO;343;480;480;1689.583;811;1.11;NULL;900.21;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;MAIZ AMILACEO;28;32;32;1896.25;60.68;1.293;NULL;78.45924;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;MANDARIN0;23;NULL;23;8782.565;201.999;0.747;NULL;150.893253;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;MANGO;18;NULL;18;3000;54;0.778;NULL;42.012;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;MANI  PARA FRUTA;12.4375;22;18;1883.888;33.91;4.067;NULL;137.91197;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;NARANJO;283;NULL;283;8460.954;2394.45;0.587;NULL;1405.54215;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;PALILLO O CURCUMA;116;NULL;116;303.965;35.26;2.376;NULL;83.77776;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;PALTO;25.9411764705882;5;27;11014.814;297.4;1.055;NULL;313.757;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;PAPAYA;295;NULL;147;9047.619;1330;1.008;NULL;1340.64;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);158.764705882353;6;160;7937.5;1270;0.629;NULL;798.83;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;ROCOTO SEMIPERMANENTE;6.82352941176471;2;7;3588.571;25.12;2.71;NULL;68.0752;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;SOYA;13.6;16;16;1781.25;28.5;1.702;NULL;48.507;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;UNCUCHA;19.75;23;23;7500;172.5;0.98;NULL;169.05;20230810
CUSCO;LA CONVENCIÓN;QUELLOUNO;080906;2018;YUCA;431.176470588235;415;601;7516.805;4517.6;0.978;NULL;4418.2128;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;ACHIOTE;80.1176470588235;NULL;80;297.062;23.765;6.234;NULL;148.15101;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;ARRACACHA;4.5;5;5;7360;36.8;0.844;NULL;31.0592;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;CACAO;176.705882352941;2;175;415.485;72.71;6.123;NULL;445.20333;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;CAMOTE;4.61538461538462;6;6;7550;45.3;0.949;NULL;42.9897;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;CAÑA DE AZUCAR (PARA ALCOHOL);56;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;CHIRIMOYO;1;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;FRIJOL DE PALO GRANO SECO (01);121;NULL;30;2600;181.5;2.5;NULL;453.75;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;FRIJOL GRANO SECO;3.625;4;4;1775;7.1;3.819;NULL;27.1149;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;GRANADILLA;23;NULL;23;7434.782;171;1.136;NULL;194.256;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;LIMA;9;NULL;9;7444.444;67;0.562;NULL;37.654;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;LIMON SUTIL;5;NULL;5;7928;39.64;1.099;NULL;43.56436;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;MAIZ AMARILLO DURO;15.6666666666667;24;24;1760;42.24;1.076;NULL;45.45024;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;MAIZ AMILACEO;6.07692307692308;8;8;1910;15.28;1.31;NULL;20.0168;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;MANDARIN0;10;NULL;10;8000;80;0.671;NULL;53.68;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;MANGO;34;NULL;34;2500;85;0.729;NULL;61.965;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;NARANJO;82;NULL;82;7732.926;634.1;0.585;NULL;370.9485;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PALILLO O CURCUMA;16;NULL;NULL;NULL;5;2.35;NULL;11.75;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PALTO;16.9411764705882;5;13;7500;97.5;1.032;NULL;100.62;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PAPAYA;22;NULL;9;7555.555;68;0.993;NULL;67.524;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PEPINO (SOLANUM MURICATUM);3.71428571428571;5;5;7980;39.9;0.752;NULL;30.0048;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PIÑA;19;NULL;NULL;NULL;152;0.788;NULL;119.776;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);78.2941176470588;8;NULL;NULL;423;0.633;NULL;267.759;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;ROCOTO SEMIPERMANENTE;26;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;SANDIA;1.875;2;2;12000;24;0.81;NULL;19.44;20230810
CUSCO;LA CONVENCIÓN;SANTA ANA;080901;2018;SOYA;5.11111111111111;6;6;1633.333;9.8;1.647;NULL;16.1406;20230810
